"problem_id","q1","q2","q3","q4","q5","q6","q7","q8","q9","q10","q11"
12,-5.30859325647027,1.32919811076447,-5.31860522154973,-0.90630414223592,-7.79740790286095,2.16025988506631,-12.476430620076,1.0285293719251,-0.52942398818172,-0.979545112124568,-0.199500526233118
13,-7.45064560086708,1.41542596603996,1.20742834886892,-1.07842543316,10.1770625215954,1.82700759078237,9.399116172871,-0.00583102567528,0.239387890782543,-1.05948071682828,-0.710278862990317
14,-0.190462989194073,1.62980396546414,5.63606691430296,-1.71193604803269,-6.98776773977088,-0.006576348634705,-9.5188045171469,-1.13650717933554,-0.438432397018111,-0.550384927155247,1.35683879961772
15,-10.7431151095316,-1.89017128065236,3.69972485715309,-0.72565706215131,-5.3213670937162,-0.752019241341399,-10.2755564491622,-0.228306651436004,1.36500490611951,0.262543779883234,-0.736824831432028
16,-2.65430946387774,-1.23234392289181,-4.37275839200346,1.22019556224355,3.48475861744676,2.16240703783576,-4.06539845238537,1.24897215201445,-1.14330508759895,-0.280267900633585,-1.55380454797045
17,-0.65611587701548,1.76017344080385,-10.205915360892,-2.13034454296825,-2.94314607611325,-0.884136566768464,3.94885382528283,0.971051348613988,-1.15704159585408,-1.40897798057851,-1.4029649437938
18,9.76968226916725,-0.112861962953053,-8.29832136299936,0.583758890407048,0.64709555968555,0.530407196330097,2.41767476351084,-0.836743519906362,1.03612311623594,-1.3506011756961,-1.26028914787512
19,-11.6533629060504,-1.16899990056595,6.99336915919839,0.670129055702188,8.44720809950881,-0.855621786669652,-7.01179910559866,-0.948696104171457,0.353246899753591,-1.22606065942027,0.548538436727642
20,-12.1999511475208,-0.577365273035767,-2.96146247666938,-1.03522940695995,5.96670677143295,-1.06841600497179,3.76133983887519,0.164356770586558,1.31818339031131,0.584293275072836,0.973219008010048
21,5.50073328220416,1.45514209212975,4.46891187312029,-1.84670073290668,-11.7396875677191,-1.9465197366553,4.66769751404608,-0.981381780522228,0.373718549784975,0.629264447128004,0.213097596480473
22,-4.69405311719228,1.85576848695323,-7.88502571382902,-1.82401954593324,0.086984033925122,1.4671495895447,4.41466778622864,1.26973734234918,-0.970401207473664,-0.331371065169465,0.647377597213666
23,7.53091738661086,1.51414868967801,2.37497534674774,0.836308836199487,12.4482447660611,1.94389876940004,-4.40975494475267,1.17592735963041,0.280093927525875,0.432820173371397,0.814688918232976
24,2.81438237368027,0.467053214990093,3.65936421326173,0.205120667361245,-8.83813064137561,0.352435913860069,-11.7379095254683,0.631178344417955,0.057021998924804,1.04492206633827,0.047278072696568
25,-2.34321145275783,-2.32585917236091,5.46880252193453,0.392196687540131,7.86521591975652,0.368762840665301,-1.3385063524812,-0.071121173274017,1.55560592493969,-1.38631152817466,-1.33750002726008
26,11.2823590344659,1.92359513668045,6.71078515215765,-0.885411685418995,0.923439554329734,-1.25265318344471,-0.56419907667112,1.41315193807706,-0.10628446618747,1.20736974166248,1.46799346317755
27,1.36843152238134,0.588843063152788,-7.76532127745503,-0.117248120148316,-3.51594175639402,0.686304434266083,10.4683561572911,-0.908889077214597,0.334712027046168,1.14804296478997,-1.22591929182394
28,-3.92469400355056,-2.36626604169433,10.6485474900526,0.539590279049981,6.80307785221012,1.72689868611139,10.8893260753768,-1.02709746508051,-0.163420820663333,-0.038576545603497,0.927496182950108
29,-9.49198712345049,1.76257286966433,3.09621424190783,1.16330483763633,10.6698411745261,-1.40906463889362,-5.47180564683561,-1.04563067152458,-0.93312514530201,0.396233730639159,-1.01712563966952
30,-10.7930800793252,-0.5121438424858,-0.089699677882525,-0.337368278185543,-5.19801931270726,-1.14145350037676,10.3645042632601,0.207861845945803,-0.971665459552417,-1.46173137634489,-0.214119874644553
31,3.68727021691326,-0.764054957103941,-11.3055135857562,1.41885011115989,7.62351798994239,0.886260022686915,4.57219167258325,1.26979107239324,-0.587667097008615,0.793185074380829,-0.634811358810626
32,11.196676664023,-2.13997310456353,10.6869343181536,-0.164653969344056,-6.1080336392153,0.388069973587091,-8.32302938107109,0.26573208921589,-0.074283988338597,0.991326198168692,1.33853038365612
33,0.568720254034526,-0.477250605843612,-4.84638775249074,0.957087975618005,3.64761419625817,-0.252708690484384,-5.80510095762447,0.638328289214885,-0.524985009961857,-0.896849145425095,0.814327113797469
34,-6.12666114976677,-2.05700412604353,0.361463603935956,2.07380368255721,2.80006205654928,0.138406117655526,8.0759230433798,1.44185528599162,0.743762343012928,-0.490215759802932,-0.440004341666769
35,-0.410961750741393,2.04069526307783,-11.4757419787465,-2.21093350508759,-6.41240990489015,0.942642727388368,2.7957957077996,-1.27907278975028,1.45004945710802,1.15443788748249,-1.04899622943785
36,-10.015891416799,-1.08499868453247,-6.55158311159387,1.64783155658647,-10.1776853267533,1.10041726890505,-5.59923145808484,-1.02635612710897,1.37511841657998,0.81952196992864,-1.2670625200816
37,-3.06626591108979,-1.749871584773,4.01816239814135,-2.05107795340525,9.56761124208817,0.367725342268927,-7.26680122139847,0.528810200548119,0.090744402678525,-0.589540235946421,1.39242296666062
38,3.76454640300619,-1.80161053210106,-0.956324207360918,-2.21213769223175,7.04346334561384,1.27525811013079,4.64143399281101,1.28876430256045,1.15358424862791,-1.37390002258474,-1.42256750217014
39,1.95226735333125,2.03187585955573,-6.99379424806161,1.53877658991086,-3.16167762255628,-0.526781073453269,-10.1161647325011,0.967482344188589,-0.353986600720137,0.776843835174572,1.36401999672709
40,2.50589867896483,-1.74001610566397,-8.94872243273833,-1.61782330511037,6.97207941875185,1.53549432548019,5.91401754402072,-0.992663609302485,0.523725680601419,-0.587510545788695,-1.23911833432875
41,10.9666508537543,-1.72498847242211,-5.16223210161057,0.324559116933755,3.63217960373852,1.66542562990236,-6.71425879830362,0.546624646230689,0.406394191982723,1.04475107026824,0.983308472491045
42,-3.52396582656021,-0.274534496126945,-3.04833788600654,0.784818355275699,-10.0358629627898,-0.777326942378342,9.28503408150371,0.33803635115901,-1.24352322656444,0.960664212549848,0.784514926874045
43,-0.712794669090204,-1.00047898293029,-6.92619404744664,-1.3509011862664,1.92820964327597,-0.886786890289181,-9.3976363201237,0.783648636706541,-0.062343318446004,-0.04440401126837,-0.966084163450398
44,-11.4421958644119,2.21583302834343,6.9129500517595,-2.05903000561475,9.0795796059514,-1.30563525503298,12.4204988875631,0.113457252982548,0.527499437924526,-0.107333207071193,1.03215848910481
45,3.52782690020818,1.04638141009788,-1.0036142959445,0.218862620610214,-12.4195145778103,-1.03166834485795,-7.75017524258671,0.607490548654481,-0.175623370392771,-0.828250006554722,0.480935898888553
46,-5.42163637176463,-1.54174282634246,-3.53751667222546,-0.324570861898628,8.89157398546618,0.816618547712741,7.19265697891477,-0.357203246770106,-1.12991129562818,-0.230735728386892,-1.24598608082385
47,11.8134455413318,2.2111916416144,-10.3414111779329,-2.55089556623758,-11.2324917524853,1.77455867964987,10.0410558769927,-1.44602134666002,-0.254016882747954,-0.993368655209845,-0.880106452322859
48,4.33690976175711,-2.066227925595,11.6251766892319,-0.132128190469056,-2.90260499006306,-0.632270527790426,10.8285482455592,1.30957546947503,-1.24644681507393,1.25945277145029,1.17999564472636
49,-5.98445921124516,1.19862972446188,-11.6491286595735,1.18009535865863,-3.75721244392962,1.65924688057473,-5.39978983302073,0.165680010435859,0.550580122811128,1.43793601370029,0.389744657484437
50,5.77302974552269,-0.574968234554384,-12.3915923767306,1.05387215427769,9.78947545619452,-2.17790410341132,9.70989159301504,-1.01567564823538,0.437304949695142,-1.10511702639389,1.33636631864904
51,-0.973899400027221,1.71990015438288,10.292156390464,-0.602919367469344,11.4633161053264,-1.45335457469493,-7.84912638469617,-0.794295385084973,-0.439306763954654,1.31128396140595,0.401746341288696
52,9.93632225301965,-1.2463801301347,4.40627549374805,1.19154845830591,-0.89490437890114,1.28551181855403,-8.12650984695373,-0.549222236680148,-0.521454708489129,0.433245026637197,-0.999017289417075
53,0.767860342438738,0.114452559353994,-6.35884112435787,-1.4648978772596,1.04911651146828,1.77086674972478,8.64850300762271,-0.831154998453449,-0.260206761422129,0.752306786384009,-0.07272784612775
54,2.17490108571672,1.81199216619227,0.373191173925596,2.51007268934048,3.86440262322911,0.644524435277341,12.1888671678282,0.938412021887101,-0.346622497927119,0.048794681017447,-0.557785795997801
55,0.44540828525844,2.04418173983422,-1.82726839432122,1.51163659213653,-9.07681574421644,0.915637746148574,-6.72137298028194,0.305091027383919,-1.54603999191721,1.00248710362854,-0.084680058441592
56,-9.74756823879135,1.09546898485416,2.91274539934366,-1.53329897215278,4.47767392105335,1.96083590569479,7.24489567439379,0.695988296571441,0.712658083703413,-0.609508159500133,0.457554328388455
57,12.1002395221139,0.27614487768437,5.24308189211115,2.16505028493006,-9.69623191795331,-2.22979092565355,-8.67263875557623,-0.60392952298263,-1.47135445386152,-0.731729507837555,-1.46071792981542
58,9.17026054486558,-0.830842579743286,12.2131625845048,-1.34874950424244,-7.66680504331446,-1.66026755441458,-10.0248539196092,0.267028655685388,-1.3808588795989,-1.3113728409754,-1.1237809269862
59,-4.71262438147216,-2.23879699398242,-8.60658927145689,1.31526660115238,-3.78090760779238,1.02881736861487,8.23385256763979,0.998231682090731,-0.333234613218333,0.604717792819326,-1.11409303343461
60,-4.42094074353874,-1.89776966282528,-6.11546632770242,2.06601183602866,10.2301926373854,0.750281238276642,-0.310671453487016,-0.454372392988548,0.184238014799149,0.942884120565404,-0.34278525728714
61,-11.4632618018099,1.10038514846488,-11.3973791839703,2.49619595760302,-5.11773766104444,-1.47547188415447,-11.6410429244874,0.419472179504516,-0.686808374884902,-0.43695163896024,0.753334986439244
62,-9.2099488667503,2.06296068139047,-1.02127554329973,1.02008520498876,6.75578751785631,0.119648375767119,-2.63099531408444,1.537755257413,0.104466082799087,-0.190985859090442,0.684171118882875
63,-11.7041455650873,1.32385767394391,7.34658768116712,-2.46573465667932,0.994852564001736,-0.761136204968736,-1.76901056365823,-1.50573973052897,-0.271019392972972,0.19842629108132,1.40965808958946
64,-1.53500999345731,-1.14772210160164,11.1358508621981,-2.19930814265241,-5.22239713262948,1.11156605370416,-0.65187890365941,1.13281664594177,0.95705678020032,0.026293187221971,0.424888004976938
65,9.09198790094872,0.544880541961119,-1.43787893201053,0.365771178019127,1.16168308999889,0.143693759466379,12.4037037695923,-1.3849290035825,-1.47634366617806,-0.212209495671852,-0.562198267610488
66,-5.43075766554717,-2.16773101474053,-12.0420026170301,-0.109299006038019,-2.75734028639901,0.261015734789435,3.10895360110213,0.324875520066503,-0.467814778699064,-0.045678554973674,-0.890776839989627
67,6.4375725978789,-2.16087756895967,12.3741438025437,-1.4364861507418,1.97800880009082,-0.027512290113379,-4.04459160361839,0.636712552122614,0.126281045374571,0.386377531323316,0.794619254599642
68,5.67424070643191,0.43693007296274,-4.68574586120969,0.253300948475162,11.2295935948771,1.31014038570232,4.78783072583667,-0.703339986507133,0.920469589917098,-0.167620809320785,-0.540966326044866
69,0.13417852959436,8.96437047464005E-05,-0.822489843857223,-1.31949814527272,11.8297956162378,0.79779791051885,-7.16116867527096,-0.831751612895282,1.39705586194623,1.38493003347661,1.02382779411284
70,-5.45032735381279,1.97392815505337,-4.57606835849221,2.08713071723801,5.75295189805767,2.03648537144367,-6.1717848791434,-1.22730326909345,0.621221575356711,0.816095326420737,0.343551159111047
71,-2.16407776290311,-1.93350632172241,8.42072791426501,-0.198330184993488,11.1554823558237,-0.175516715499347,8.52881384411273,0.233149185764689,0.825834224600579,-1.18598525141997,-0.051074844642121
72,0.286170385648431,1.17635068211069,-5.84166906265072,-0.922062773584417,0.820497887883573,-0.28893748925018,11.7588067474582,0.249737286493907,-1.28392394651634,-0.371455069274613,0.560307561956033
73,9.8725215781662,-1.11783656998902,-10.2951712070058,-1.5172778937301,-12.4851649427869,-1.69757071772943,-8.89358802565008,1.26729802058511,-1.06771813910872,0.494868966238935,0.463226893004659
74,-11.0544930178282,-1.12013283771935,9.10173897508222,-1.29497621932764,-2.07371776479328,0.751369856242728,10.976812832298,0.465479473314674,-0.03268089626694,1.03537038506076,1.3076890779651
75,3.78049445634011,-1.68652357174853,7.14510056903359,-0.478740039662803,-9.94424773421542,-1.70315620881187,8.7450100935772,1.52344400972553,-0.639501419071232,1.28211068041433,-0.77743505291273
76,-8.6978691758171,0.462540127650155,-8.39730680761028,2.53656446711932,-1.11987433282935,-2.16798404083493,-1.32895321700591,0.762221209827319,1.08739839889979,-1.26435339531801,1.23377053892165
77,10.1671615627345,-2.26234574061462,0.747800658563707,-1.47507987740221,-3.83810553680325,-0.17497349478536,-1.07641976949364,-0.804545796853806,-0.200595073998231,0.349010077752384,1.06772579894619
78,10.7494180625125,1.64381256102296,12.4563009150934,2.17952708503209,9.70201574570146,-1.07380300740888,-8.9422290663494,-1.28928105924675,0.589191457330788,-1.41767946378404,-1.19304258620712
79,8.71129601284861,-0.80888253965363,11.6273333229599,2.0457710525886,7.39523473738528,-1.80543257991571,7.92175998293434,1.21496776061906,0.739238789127705,0.763100884229552,0.715580139075074
80,-5.2480123120099,0.352233182546791,8.68670438453363,-2.64604788842893,4.70720735993377,-1.4032727110634,1.35527516133457,-0.303036056544114,-1.21583400104736,-0.312474803495183,0.74054440081781
81,6.49152426501569,0.613193197279793,-5.21365333020983,-0.203725129693618,-4.90267985437413,-1.6141543982663,-5.39437267104221,-0.942671884843273,-0.769449722086306,0.240498088842018,0.857703566500047
82,-9.31061486475593,0.701341292332551,10.5304263405807,0.246041621279922,1.2976761821292,1.16928443629261,4.79358614956877,-0.978018883656397,-0.76045824615303,-0.160157422687091,0.992445755976097
83,1.35960775101167,-0.81729744389993,-0.379015050517147,-0.436521412048732,5.76792646723206,-2.14724099920003,-12.12604986646,-0.929327952036137,1.05957032931954,-1.10878666347016,1.09859007976088
84,0.672330649560699,-2.33556054945363,11.055353412574,1.84882375979276,11.5383460802958,0.947849519531172,11.0913526063418,-1.55993212536531,-1.36866099804009,-0.014426204497735,-0.521836354478426
85,0.467360399869172,0.86657992545356,-8.66353238355737,-2.08220762730679,-1.10175677208893,2.17804375283795,0.365049496854869,0.889166348920499,0.729283992079623,-1.441123503799,0.937684685501595
86,-8.58746078755927,0.317921133473479,-8.30013252571385,-0.394242607901917,11.8387119493557,-1.12532376418604,1.08485156076046,-1.15484852703918,-1.51131655156551,-1.37676953726449,0.980769166148684
87,2.69992314205042,2.17510687169857,-1.38032560755037,-0.699818302933042,-2.50955957861587,1.20686177487339,-0.92040683167151,-0.319532419162542,-1.54104470556607,0.382312736749178,1.4584790351012
88,-8.84080125086505,1.36228081592931,0.195401262036699,-1.59803622512987,4.45708351393154,-1.18661057269974,-11.3229731493831,-0.804029246438914,1.09613969980134,0.492914920633551,-0.957128495355515
89,9.88516168129947,0.868465835795955,6.25222948816902,2.45259512772439,-9.39923947930409,-0.440282535110732,8.56771901332248,0.773065683246466,-0.866565081206892,1.5366607272029,0.090180576612797
90,-6.51095470689359,-1.57434307669492,-2.2817359983037,-1.41133616273819,-6.34776330062417,0.087592876990136,-7.7224476330088,0.00221970050155,0.558119237383475,-1.30045678845242,-1.00252540427882
91,7.23142541795579,1.20350414285134,-4.92412183192031,-1.39465992287484,1.62066283636315,-1.34156810276749,9.63335269419166,0.544341643082612,-1.19481191357373,-1.1804963151688,1.08900826384011
92,-10.4912166971717,2.31511851006426,1.82873433179242,-1.93890303008207,-11.7574998467295,-0.22361574460455,5.45950295111181,0.992715683323625,0.049362277022283,0.015569792192521,0.206342708240089
93,6.13614027329417,1.04155952169167,4.04550952030028,-0.856900338510471,-1.45071618967795,-0.897804881347252,-9.68631065379038,0.298098464744206,1.51895024523497,-0.951394517451092,0.236256361677511
94,-9.56994523999554,-0.671858565407739,10.6510463763745,2.24854262168917,-0.018155344986742,0.776614479211445,1.82802945108258,-1.04666200076094,0.89036941300037,-0.575274944357953,1.20300434381798
95,-9.98565929159065,-1.01722937472501,-3.76469647498717,0.13864546181571,7.81102982293472,1.80673007492755,0.380008781461912,-1.09197533172881,-0.933721111671268,0.422054125511282,0.040914964076914
96,-2.83314655588376,1.30900597035839,9.3705189580155,-1.0248103695944,-0.046430191229899,1.51822623908903,7.60675099510735,0.882747175440013,-1.12882420874373,1.27343251026647,-1.35106120481981
97,1.46958859270403,0.125618594659315,-5.84056398609049,1.26409267440629,-9.79716505649062,0.95547914127143,7.53172901352193,-1.13510886400891,0.994839829693368,-0.983473287733479,1.2888744149185
98,-9.04577760970217,0.27706062405699,2.01718649337053,-1.738426505401,-8.63921192172444,-1.51134762268576,5.51412099495645,1.19886555339983,-0.631438780354956,-0.697832441941852,-0.290054437267871
99,11.9434604365757,-0.882324896870332,7.37420581766462,-1.78423979334731,12.2533937894108,2.21098585652233,-1.91105036405114,-1.10257124371454,0.406743661095546,0.201192721260014,0.648808042603398
100,4.27051239573536,0.083581641658014,1.6383888617278,-0.923244484021908,2.88672347024017,0.30016903026503,9.88367278186721,-0.308233796086221,-1.37057399270977,1.15759521806833,0.687478212750157
101,-1.89200257471086,-2.10659627503557,-7.16199078837832,-1.76033925556594,5.85136085934652,2.00510929523739,-4.49445006790345,1.47437355919841,0.627071552400315,1.54280379543409,-0.041945383378415
102,10.7719665210202,0.510198962725792,1.74480487652057,1.51099586355081,-10.3496447496613,0.4037085203704,-3.87138030910558,0.880534364549727,-0.474753070015139,0.85037325418181,1.07828762641067
103,-9.21085921136858,-0.915888957048715,7.04739159645676,0.728335149487636,-7.39382050528817,1.60420564401625,9.02591651987262,1.44129921777886,1.48301542996751,0.903938984782297,0.203042008786406
104,8.85656323273164,0.280942404424279,9.78050273636492,-0.543984929790713,6.82054298662881,-1.60021857718482,-1.76554274577762,-0.787699760314066,0.662269405283299,0.198745973725314,0.186135779031871
105,11.0910594492762,2.39284853850624,-4.10914527162913,-0.668122314125356,-0.56994175546153,-2.11893804111934,3.78892705513767,0.069487831429234,0.480954817341227,0.009890032946698,-1.31819480692163
106,-1.87589379935286,-1.27067258317986,-8.71163432141557,-1.86626384847158,1.49124297424169,-2.2281910642228,-1.56660439961844,-0.23946307012703,-0.253869945823656,-0.380239309738716,-0.250642093823525
107,-3.72338336614223,0.768246198416803,-9.07729917424983,-0.250546079143204,-11.2180668542717,-2.08400137701724,-9.72115936202296,1.37953946527959,-1.17240306928682,0.121164585544076,-1.0194587799356
108,-0.593979335765015,-1.27213547498087,4.06934647017642,2.10685749186522,4.26650714859182,0.308623177808999,-2.6115216517569,0.4577078118698,-0.385230889056215,0.778933000254464,-0.612358705988006
109,-7.3343499155962,-1.26992036567066,4.16755760984049,-0.708715526298022,10.9657866086083,-1.47081386622079,11.1993561446473,-0.339946848628051,-0.226196199439559,-0.245124111339916,0.401693420238164
110,2.69228036683394,-1.92014452234383,11.9866761112523,2.15444565928282,6.97132489245647,1.4698239671345,-3.05826078863764,0.732990494683833,-0.408577884957603,0.271719868725201,1.47607453319488
111,-6.95069761980086,-0.563875452584529,-3.69581006515585,-1.77286119904037,-2.02312914720102,1.40481864294727,-2.13250189483898,1.48344088449252,-0.069548148992039,-1.50082370213707,-1.33887185353455
112,-0.991853886371406,1.90898695548949,6.13758555436309,1.37517181059121,0.755073935801287,-1.93981672201763,4.63220300358451,-0.773003946653418,0.640635478782546,1.28098422056086,0.430267860227093
113,11.4022850736599,-1.98167768325269,6.15078970016369,0.203248904935666,6.11135072972767,0.610051411176125,-10.239680304354,-0.209764851812914,-0.056211151878077,0.166854451066532,-0.536316424340118
114,7.70803701287498,2.04376771495387,-0.808690372350608,1.78405054606686,-5.68675695307491,2.13969388029989,11.0037769625224,-1.32499506609391,-0.254705772191401,1.2299613073054,-1.0458220431134
115,0.807033728887832,1.44715186061205,-2.94265826902918,0.773446003810244,7.4276634281316,-0.951865456645314,-2.6234342399129,1.09234649298641,-0.739076478400503,-0.935220755997621,0.853642670601781
116,-7.51301136381445,-1.95045725173338,8.01725236555149,0.237079881120976,-3.06901282638254,1.75901256512339,-7.10386553319692,1.21500787967614,-0.686749202786714,0.783692151195776,0.587440240886236
117,-8.86162265859205,0.773734082348521,-12.4178272832894,-1.21773639798059,7.33298417045356,1.66314925348998,1.55575621890202,-1.29850982483198,-1.03795020837384,0.826139226864695,-0.998987868677691
118,2.91948629145961,1.34774200062162,-1.01447166378601,2.37481002142411,12.44705513284,-0.212278874098453,-11.3513024395829,1.39316577779036,-0.053941136514012,-0.95581923368556,0.326676168502692
119,-6.92813761009258,-0.468194359521472,3.11987599272328,0.909652557154024,1.69065529413225,1.77718209343365,7.65605012654692,-0.32675674747669,0.212523398327715,-0.248854159605724,-1.01911799909144
120,-9.69986850975872,1.50818608543751,-9.879888131056,0.513275381779892,-3.91679823714538,1.77783201020576,-6.00877538965416,1.14358936763277,1.56411882048894,-0.046317866133706,-0.732367557962464
121,1.92519404261012,0.45838932077791,-8.43550475544139,1.01567728573255,1.44812645029602,1.22935997019492,-2.28163056287699,-1.54290791860677,1.11141981891366,0.073108855747816,1.0108974881405
122,-9.27449815771036,2.40832114810977,12.1400916908155,-0.738848736173869,-10.3601718842432,-0.603461981505836,6.70698556787941,-0.932437851901856,-1.2141297193938,-0.491773720420574,0.937128318853604
123,-3.70691698340291,1.0954030552811,-0.822091344991728,-0.625330873599896,2.12174072848571,-0.743853929542868,4.50597030144959,-1.37101826767196,-0.454314800841558,0.974730114297173,-1.37211251553893
124,0.211974168613722,-1.69626895650582,6.5266810520775,1.98557100514209,-11.1743540332425,1.01044328102863,-11.0634368889147,1.33003648116835,0.983873697106167,-0.275497940192829,0.473205101125904
125,0.324368626063141,-2.35882547167541,-2.66536651417573,1.95311425177991,8.22514591163421,0.783440945927725,-12.0726491459485,1.32515983598589,1.5448800414871,0.088211863793794,-1.35123470833092
126,10.9154536622706,-1.51674360665807,-8.99186545305496,-1.42070259014177,-8.68604081662835,-0.32762688719557,2.38339027349575,-0.119726389615969,1.20084854575924,-1.23232619142429,-0.086371722429335
127,-2.09229042177111,-1.57596867587695,-2.89024511180015,-0.184128624836043,-0.899545609167989,-1.07747705358429,-8.4281587887338,-1.45817715762945,1.34016703315799,-1.25988419175398,-0.875968207573043
128,2.75796925921922,0.509170249057548,-12.4693076839963,1.76263768895652,1.23747458986343,0.117968239955589,-9.48011537996528,-0.803376656374233,-0.155996015560135,0.124245505008661,-0.259769574296563
129,0.35445399133687,0.407364928460384,0.68422574121732,-0.789715814874375,11.6141451171139,0.275234813199022,4.05939238983672,0.364108237688854,0.223254884755382,-0.718625929495114,-0.874819468944769
130,-4.67758602054897,-0.092418338955575,11.0446810980089,-1.42973175298876,0.029493345762409,-1.3022647881565,-3.27246610031939,0.283794026938981,0.96914281584352,1.20604454589211,-1.02148861199635
131,6.16183212128159,-1.71210675094375,-0.09606174445436,1.38438393824007,4.93889915293379,-1.06548655705316,-7.72614793781931,-1.30822266405749,-1.47352147249959,0.020329501968424,0.202336673221326
132,11.7552342782749,-1.34933992527395,-9.45399139770152,1.17352491911199,4.73858542977981,-0.927398624139558,4.90050993735059,0.728714087590537,0.197498220433235,-0.188003464212209,1.18358874633336
133,-5.35766173840496,-0.000213478808391,6.14943633715907,2.35537225319788,-0.329910896789739,1.05296812749606,6.8738771853326,0.972332449116763,1.45442472964751,0.757842560873605,-1.47793980017214
134,10.0547308600285,-0.863200133672543,-7.78354379378505,0.302736702171498,4.32336982360853,-1.82976318148885,6.99070978491927,1.55052452978536,0.712828133265648,-1.36666502813709,-0.020410611981574
135,0.943379864095277,0.656879368204101,-9.02101161326394,2.59399064172711,1.96051070905524,1.06158385184202,-4.6647211312862,0.24747557903989,0.111087968406985,-0.897044891138059,1.25565277669688
136,-11.5827989388804,-1.3421231463608,-2.4270550522976,1.75035717994457,-2.70983244539571,1.8994173709347,3.73098079090044,0.469990466587876,1.28849990943087,-0.986501012581908,-0.672663010369842
137,10.4064581418961,1.76246487839728,-11.9801959111255,-0.110041938857195,-2.31323944607473,0.614671150699571,0.956906858345315,-0.2455461075273,-0.753887126717781,0.242559701328525,0.450477415372719
138,8.41818258907382,-0.771585165216394,10.1088028492456,-1.18309504151488,4.13462376765419,0.466756654966975,3.01505781208935,0.674706688947338,-1.32431143730278,0.106893225772676,0.252654580068209
139,-10.324934332404,-1.19328569421698,2.2499394168738,1.45958014808576,6.3312337783436,1.47261996709864,6.16795425759669,-0.620147351908255,-0.802913682397037,0.25247081418891,0.447742884116122
140,2.27708625970571,0.824872696630132,1.92827253704699,-2.65561521641706,4.29181495134366,0.91584947263163,-11.1982071805468,-0.521953042651879,-0.816201389422386,-1.11959626092953,0.271080137707768
141,2.27083666227037,1.45690184656852,2.00253507693253,0.596648933615838,3.31790697861691,0.40874362145492,-7.17859282457872,0.199649694107025,0.367426034262582,0.958107776903253,-0.833508659067169
142,-8.44973372797193,0.621006776416212,2.14207540583629,1.62045068174622,0.833533283166057,1.46728692951486,-10.3567688677787,0.264308365933336,1.35315722659532,0.560054636638892,-0.356904401926907
143,5.58191339959104,1.50243675912378,11.9583456975315,2.4546811831159,11.3331103285407,2.13930932256827,7.21316404652347,1.31905602807905,1.26135733093608,1.41622481441971,0.153021422422399
144,-10.7867622513939,1.729872171767,-4.60427922255335,0.812725429810921,1.95779799093385,0.564514038662666,-0.768724353517859,-0.029591053003924,0.760715187179465,-0.969147466459129,-0.621124956952222
145,7.63206619437264,-0.474416745223299,-0.265798082046672,-0.16132505339632,3.72009464453587,-2.18090931687081,0.554804755574825,-0.298877853207086,1.01477364093039,0.291801516580953,-0.742173318799239
